Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Performance,Profit_Margin
05-03-2024,Monitor,Accessories,East,3,1464,264.67,Low,0.180785519
13-02-2023,Headphones,Accessories,West,1,307,60.51,Low,0.197100977
01-10-2022,Tablet,Electronics,West,6,5706,1306.92,Medium,0.229043113
25-05-2024,Headphones,Accessories,North,1,1112,100.47,Low,0.090350719
15-07-2023,Keyboard,Accessories,West,1,1147,133.48,Low,0.116373147
11-02-2023,Laptop,Electronics,North,2,330,66.57,Low,0.201727273
12-07-2023,Monitor,Accessories,North,4,2176,250.89,Low,0.115298713
19-03-2022,Headphones,Accessories,South,7,7616,1317.79,Medium,0.173029149
16-07-2024,Printer,Office,North,1,1091,258.3,Low,0.23675527
03-04-2024,Tablet,Electronics,East,2,1026,279.76,Low,0.272670565
17-11-2024,Tablet,Electronics,West,2,210,42.04,Low,0.200190476
17-09-2022,Printer,Office,North,2,180,10.78,Low,0.059888889
12-09-2024,Tablet,Electronics,North,4,380,72.88,Low,0.191789474
13-08-2023,Monitor,Accessories,West,8,7664,1580.55,Medium,0.206230428
22-10-2022,Smartphone,Electronics,East,8,6056,1029.9,Medium,0.170062748
28-01-2022,Mouse,Accessories,North,6,606,104.52,Low,0.172475248
30-03-2024,Monitor,Accessories,North,3,750,193.86,Low,0.25848
11-12-2024,Printer,Office,East,2,1218,218.88,Low,0.179704433
26-03-2023,Laptop,Electronics,West,2,2162,355.45,Low,0.164407956
13-03-2023,Headphones,Accessories,East,9,2223,347.01,Low,0.156099865
19-09-2023,Smartphone,Electronics,West,7,4452,920.05,Low,0.206659928
08-02-2022,Printer,Office,West,1,184,50.19,Low,0.272771739
05-04-2022,Headphones,Accessories,North,3,288,77.38,Low,0.268680556
24-01-2024,Camera,Electronics,West,2,834,150.12,Low,0.18
20-08-2023,Keyboard,Accessories,East,5,4025,923.17,Low,0.229359006
08-09-2023,Headphones,Accessories,West,7,4732,1084.28,Medium,0.229137785
19-05-2022,Headphones,Accessories,West,5,4025,407.72,Low,0.101296894
15-07-2023,Printer,Office,South,8,2416,500.93,Low,0.207338576
16-03-2024,Tablet,Electronics,North,7,1897,524.69,Low,0.276589352
16-04-2022,Mouse,Accessories,East,4,840,190.13,Low,0.226345238
02-01-2022,Mouse,Accessories,North,8,6600,360.45,Low,0.054613636
20-10-2022,Laptop,Electronics,West,2,2362,342.27,Low,0.144906859
04-02-2024,Headphones,Accessories,South,6,2958,577.27,Low,0.19515551
22-03-2024,Tablet,Electronics,East,1,477,56.49,Low,0.118427673
04-06-2022,Keyboard,Accessories,North,3,942,84.8,Low,0.090021231
21-01-2023,Camera,Electronics,East,2,2084,586.72,Low,0.281535509
16-08-2023,Tablet,Electronics,West,6,4584,473.37,Low,0.103265707
28-05-2022,Printer,Office,East,1,1118,319.28,Low,0.285581395
30-04-2024,Mouse,Accessories,North,9,4005,652.15,Low,0.162833958
04-03-2024,Smartwatch,Electronics,East,5,4610,1293.37,Medium,0.280557484
14-10-2024,Keyboard,Accessories,South,1,551,86.84,Low,0.157604356
05-08-2022,Printer,Office,West,1,75,19.29,Low,0.2572
19-12-2023,Mouse,Accessories,South,6,6576,1899.67,Medium,0.288879258
26-03-2023,Printer,Office,North,6,6432,1410.52,Medium,0.219297264
08-08-2022,Headphones,Accessories,South,7,7763,1444.27,Medium,0.186045343
02-03-2024,Monitor,Accessories,East,7,2240,622.29,Low,0.277808036
04-12-2022,Headphones,Accessories,East,6,5298,1209.88,Medium,0.228365421
15-07-2023,Smartwatch,Electronics,North,2,116,32.27,Low,0.278189655
02-02-2022,Tablet,Electronics,East,8,6728,1140.19,Medium,0.169469382
02-12-2022,Monitor,Accessories,North,5,490,55.59,Low,0.11344898
26-01-2024,Monitor,Accessories,North,7,2765,699.86,Low,0.253113924
21-04-2022,Smartphone,Electronics,West,8,2680,598.97,Low,0.223496269
19-08-2023,Camera,Electronics,East,2,2174,335.37,Low,0.154264029
11-04-2024,Monitor,Accessories,North,9,5562,1258.12,Medium,0.226199209
27-09-2022,Smartphone,Electronics,East,8,9208,2595.33,High,0.281855995
31-08-2024,Smartphone,Electronics,West,4,4512,546.71,Low,0.121167996
04-03-2024,Camera,Electronics,West,9,7974,1965.96,Medium,0.246546275
30-04-2022,Monitor,Accessories,East,6,4944,1335.04,Medium,0.270032362
19-03-2022,Printer,Office,South,3,1611,234.84,Low,0.145772812
05-07-2024,Smartwatch,Electronics,West,9,4599,618.89,Low,0.134570559
21-03-2024,Laptop,Electronics,East,6,4380,419.3,Low,0.095730594
20-10-2024,Headphones,Accessories,South,2,2376,580.26,Low,0.244217172
03-01-2023,Monitor,Accessories,South,9,6588,1800.9,Medium,0.273360656
05-01-2022,Mouse,Accessories,East,5,3745,720.08,Low,0.192277704
18-06-2022,Camera,Electronics,North,5,5305,1389.25,Medium,0.261875589
19-05-2023,Tablet,Electronics,North,8,1608,332.12,Low,0.206542289
18-07-2024,Monitor,Accessories,East,9,4977,745.81,Low,0.149851316
09-02-2022,Smartphone,Electronics,East,7,4529,273.97,Low,0.060492382
15-04-2024,Camera,Electronics,West,7,4690,319.42,Low,0.06810661
12-11-2024,Keyboard,Accessories,East,4,2424,544.07,Low,0.22445132
27-11-2024,Keyboard,Accessories,North,6,3594,610.77,Low,0.169941569
03-05-2022,Keyboard,Accessories,North,7,3962,491.9,Low,0.124154467
14-03-2024,Camera,Electronics,East,2,944,149.38,Low,0.158241525
20-12-2022,Smartwatch,Electronics,West,6,6792,1787.97,Medium,0.263246466
06-03-2023,Tablet,Electronics,North,7,6804,1383.81,Medium,0.203381834
20-09-2024,Camera,Electronics,South,6,816,98.75,Low,0.121017157
10-07-2022,Monitor,Accessories,North,6,5916,544.59,Low,0.092053753
17-06-2022,Mouse,Accessories,South,5,5730,310.58,Low,0.054202443
13-05-2024,Headphones,Accessories,East,7,8288,785.54,Low,0.094780405
24-06-2022,Headphones,Accessories,South,2,2046,394.93,Low,0.193025415
05-06-2022,Tablet,Electronics,East,9,5031,1149.48,Medium,0.228479428
10-03-2022,Keyboard,Accessories,South,9,1764,417.95,Low,0.236933107
23-07-2022,Laptop,Electronics,South,8,1880,486.88,Low,0.258978723
25-12-2023,Smartwatch,Electronics,West,2,200,10.45,Low,0.05225
06-10-2022,Mouse,Accessories,East,3,2688,476.77,Low,0.177369792
02-01-2023,Laptop,Electronics,West,4,3216,213.81,Low,0.066483209
21-12-2023,Camera,Electronics,East,8,8440,1504.18,Medium,0.178220379
26-04-2024,Tablet,Electronics,East,7,1582,208.42,Low,0.131744627
12-07-2024,Laptop,Electronics,North,1,58,10.79,Low,0.186034483
26-03-2022,Smartwatch,Electronics,West,8,608,163.18,Low,0.268388158
19-11-2024,Smartphone,Electronics,North,3,183,41.82,Low,0.22852459
02-07-2024,Monitor,Accessories,West,5,3105,744.26,Low,0.239697262
13-04-2023,Monitor,Accessories,North,5,2450,485.18,Low,0.198032653
05-12-2022,Laptop,Electronics,North,3,3024,622.29,Low,0.20578373
20-04-2023,Printer,Office,East,4,3856,747.79,Low,0.193928942
11-03-2024,Keyboard,Accessories,West,7,532,121.03,Low,0.2275
19-02-2023,Smartphone,Electronics,South,4,3152,307.62,Low,0.097595178
04-12-2023,Monitor,Accessories,East,9,8586,1555.82,Medium,0.181204286
21-10-2022,Monitor,Accessories,South,2,1046,273.38,Low,0.261357553
15-02-2022,Tablet,Electronics,West,4,3452,560.31,Low,0.1623146
12-03-2022,Monitor,Accessories,West,4,2368,361.02,Low,0.15245777
20-10-2022,Camera,Electronics,South,2,1924,422.25,Low,0.219464657
19-09-2022,Laptop,Electronics,West,5,4580,1148.06,Medium,0.250668122
02-11-2024,Headphones,Accessories,East,5,3735,423.94,Low,0.113504685
13-05-2023,Monitor,Accessories,North,4,2476,417.16,Low,0.168481422
13-07-2023,Laptop,Electronics,South,2,162,16.51,Low,0.10191358
04-07-2022,Printer,Office,West,3,258,38.03,Low,0.147403101
19-03-2022,Keyboard,Accessories,East,4,3524,998.29,Low,0.283283201
27-05-2023,Smartwatch,Electronics,South,8,6184,1796.9,Medium,0.290572445
07-03-2023,Monitor,Accessories,West,6,3750,645.69,Low,0.172184
15-04-2022,Mouse,Accessories,South,5,1465,424.64,Low,0.289856655
28-03-2024,Camera,Electronics,North,4,4480,412.05,Low,0.091975446
29-02-2024,Laptop,Electronics,North,8,1544,281.22,Low,0.182137306
21-01-2024,Headphones,Accessories,North,9,7974,1181.04,Medium,0.148111362
30-03-2024,Printer,Office,East,5,5920,1679.15,Medium,0.283640203
02-10-2024,Smartwatch,Electronics,South,8,8792,2045.54,High,0.232659236
18-12-2023,Smartwatch,Electronics,East,1,294,52.37,Low,0.178129252
23-01-2022,Camera,Electronics,East,7,1169,264.37,Low,0.226150556
14-02-2024,Camera,Electronics,West,8,9232,880.52,Low,0.09537695
09-10-2023,Headphones,Accessories,South,4,1396,135.48,Low,0.097048711
23-01-2024,Camera,Electronics,North,9,10188,1408.18,Medium,0.138219474
13-09-2022,Monitor,Accessories,West,2,222,23.65,Low,0.106531532
03-04-2024,Monitor,Accessories,West,2,1328,358.07,Low,0.269631024
06-11-2024,Printer,Office,East,9,5085,488.63,Low,0.096092429
02-08-2024,Mouse,Accessories,West,3,1245,229.73,Low,0.184522088
18-08-2022,Tablet,Electronics,South,2,960,124.02,Low,0.1291875
03-03-2024,Smartphone,Electronics,West,9,5553,329.79,Low,0.059389519
10-09-2023,Keyboard,Accessories,North,2,1790,236.76,Low,0.132268156
11-07-2024,Keyboard,Accessories,West,8,2712,247.84,Low,0.091386431
06-05-2024,Laptop,Electronics,North,1,632,89.14,Low,0.141044304
13-01-2022,Headphones,Accessories,South,8,4904,520.74,Low,0.106186786
05-12-2022,Keyboard,Accessories,South,1,361,58.8,Low,0.162880886
11-02-2022,Printer,Office,West,9,7290,841.07,Low,0.115373114
08-03-2024,Smartwatch,Electronics,South,4,2052,181.64,Low,0.088518519
21-05-2024,Mouse,Accessories,North,3,1842,112.85,Low,0.061264929
06-12-2023,Mouse,Accessories,North,9,10593,2488.69,High,0.234937223
28-08-2022,Camera,Electronics,South,6,1218,129.36,Low,0.106206897
19-11-2023,Mouse,Accessories,South,5,4240,426.41,Low,0.100568396
29-10-2024,Keyboard,Accessories,East,2,226,38.52,Low,0.170442478
25-03-2022,Camera,Electronics,East,6,5154,1072.8,Medium,0.20814901
30-07-2023,Mouse,Accessories,North,6,1236,304.88,Low,0.246666667
14-11-2022,Tablet,Electronics,South,1,1179,159.42,Low,0.135216285
29-12-2024,Printer,Office,West,5,2275,313.5,Low,0.137802198
21-05-2023,Smartwatch,Electronics,North,7,6188,1231.3,Medium,0.1989819
16-12-2023,Headphones,Accessories,West,3,2946,666.99,Low,0.226405295
10-09-2023,Headphones,Accessories,South,5,5085,1172.12,Medium,0.230505408
02-05-2022,Keyboard,Accessories,North,2,712,205.53,Low,0.28866573
03-02-2023,Smartwatch,Electronics,East,6,648,62.25,Low,0.096064815
02-02-2023,Mouse,Accessories,North,5,2735,483.2,Low,0.176672761
26-12-2022,Printer,Office,North,6,2910,173.45,Low,0.059604811
15-05-2022,Smartwatch,Electronics,South,1,263,69.39,Low,0.263840304
05-12-2023,Smartphone,Electronics,North,2,876,66.68,Low,0.076118721
05-11-2023,Mouse,Accessories,West,1,913,162.24,Low,0.17769989
13-10-2024,Laptop,Electronics,South,9,594,93.92,Low,0.158114478
27-02-2022,Headphones,Accessories,South,2,956,202.14,Low,0.211443515
17-06-2024,Laptop,Electronics,East,7,7301,2026.43,High,0.277555129
14-05-2023,Headphones,Accessories,South,6,5754,1628.61,Medium,0.283039625
21-06-2022,Headphones,Accessories,East,4,1372,274.47,Low,0.20005102
08-07-2022,Headphones,Accessories,North,8,920,214.27,Low,0.232902174
18-01-2024,Smartphone,Electronics,North,3,885,150.79,Low,0.170384181
30-12-2024,Camera,Electronics,North,1,379,39.41,Low,0.103984169
09-09-2024,Headphones,Accessories,West,8,1024,201.92,Low,0.1971875
04-05-2024,Keyboard,Accessories,West,4,4312,388.48,Low,0.090092764
06-06-2023,Mouse,Accessories,East,5,5030,540.73,Low,0.107500994
31-01-2022,Smartphone,Electronics,West,2,1438,315.83,Low,0.219631433
07-04-2022,Keyboard,Accessories,South,1,419,108.36,Low,0.258615752
24-02-2022,Headphones,Accessories,East,3,3519,935.72,Low,0.265905087
03-04-2022,Tablet,Electronics,East,8,2912,451.97,Low,0.155209478
20-02-2023,Smartphone,Electronics,North,5,4005,226.09,Low,0.056451935
22-08-2023,Smartwatch,Electronics,South,5,2075,271.71,Low,0.130944578
23-02-2023,Laptop,Electronics,South,2,120,7.74,Low,0.0645
12-08-2024,Camera,Electronics,North,4,564,32.8,Low,0.058156028
01-10-2023,Smartwatch,Electronics,East,2,486,62.58,Low,0.128765432
15-04-2023,Smartwatch,Electronics,East,2,1488,342.87,Low,0.230423387
24-02-2023,Laptop,Electronics,West,6,3096,277.68,Low,0.089689922
04-11-2022,Smartwatch,Electronics,West,8,6488,1845.07,Medium,0.284381936
11-04-2024,Smartwatch,Electronics,West,4,4284,848.44,Low,0.198048553
05-07-2022,Smartwatch,Electronics,North,8,1864,110.81,Low,0.059447425
08-05-2024,Camera,Electronics,West,5,4435,954.12,Low,0.21513416
03-10-2024,Camera,Electronics,East,4,3296,460.98,Low,0.139860437
05-05-2023,Mouse,Accessories,East,3,780,217.92,Low,0.279384615
02-06-2022,Smartwatch,Electronics,East,7,4396,962.61,Low,0.218974067
02-05-2023,Keyboard,Accessories,South,6,1362,202.68,Low,0.148810573
13-01-2022,Mouse,Accessories,East,7,3843,378.03,Low,0.098368462
09-09-2022,Printer,Office,East,2,2080,450.24,Low,0.216461538
07-04-2022,Mouse,Accessories,South,5,1210,201.45,Low,0.166487603
15-11-2023,Printer,Office,West,3,2316,356.5,Low,0.153929188
18-07-2023,Monitor,Accessories,West,6,3366,614.22,Low,0.182477718
07-06-2024,Tablet,Electronics,West,9,6507,1075.51,Medium,0.165285078
14-05-2024,Mouse,Accessories,South,1,384,35.36,Low,0.092083333
05-01-2022,Laptop,Electronics,South,5,3625,563.95,Low,0.155572414
14-12-2022,Tablet,Electronics,South,1,400,45.16,Low,0.1129
22-02-2022,Monitor,Accessories,North,5,2880,209.58,Low,0.072770833
28-03-2023,Printer,Office,West,6,1608,302.32,Low,0.18800995
08-02-2023,Headphones,Accessories,South,2,1574,196.84,Low,0.125057179
13-09-2024,Keyboard,Accessories,East,3,2478,584.37,Low,0.235823245
20-09-2024,Headphones,Accessories,East,8,8872,1486.58,Medium,0.167558611
24-03-2024,Printer,Office,East,8,2320,668.63,Low,0.288202586
29-07-2023,Headphones,Accessories,West,3,171,9.02,Low,0.052748538
20-11-2024,Keyboard,Accessories,South,8,4536,627.13,Low,0.138256173
09-06-2024,Headphones,Accessories,South,3,1308,73.28,Low,0.056024465
27-10-2022,Laptop,Electronics,North,4,4048,641.23,Low,0.158406621
29-05-2022,Tablet,Electronics,East,9,4041,963.58,Low,0.238450878
24-05-2024,Headphones,Accessories,South,5,5665,332.46,Low,0.058686673
29-11-2023,Mouse,Accessories,South,6,6876,1029.92,Medium,0.149784759
02-03-2023,Monitor,Accessories,South,1,617,145.37,Low,0.23560778
15-09-2022,Monitor,Accessories,South,6,1440,130.4,Low,0.090555556
17-04-2024,Smartwatch,Electronics,East,8,472,116.36,Low,0.246525424
30-06-2023,Laptop,Electronics,North,5,5640,1227.77,Medium,0.217689716
26-10-2022,Headphones,Accessories,West,6,2640,668.12,Low,0.253075758
13-07-2024,Smartphone,Electronics,South,3,768,72.67,Low,0.094622396
22-02-2024,Keyboard,Accessories,South,1,725,81.96,Low,0.113048276
28-04-2024,Headphones,Accessories,North,8,1080,210.69,Low,0.195083333
30-10-2024,Headphones,Accessories,South,1,393,40.34,Low,0.10264631
11-06-2024,Smartwatch,Electronics,North,4,1264,371.92,Low,0.294240506
03-09-2022,Headphones,Accessories,South,9,4797,1193.95,Medium,0.248895143
27-03-2022,Tablet,Electronics,East,8,2080,151.14,Low,0.072663462
16-02-2022,Camera,Electronics,West,4,3812,312.8,Low,0.082056663
25-02-2024,Mouse,Accessories,West,5,3695,463.57,Low,0.125458728
31-01-2022,Mouse,Accessories,South,1,1159,344.22,Low,0.296997412
06-08-2024,Tablet,Electronics,West,9,4149,605.52,Low,0.145943601
05-12-2023,Keyboard,Accessories,East,2,1446,171.73,Low,0.118762102
24-07-2024,Laptop,Electronics,South,1,225,48.82,Low,0.216977778
09-12-2022,Headphones,Accessories,South,1,355,26.8,Low,0.075492958
15-09-2023,Tablet,Electronics,West,7,3164,166.4,Low,0.052591656
28-10-2022,Smartwatch,Electronics,East,1,498,38.67,Low,0.077650602
28-04-2023,Headphones,Accessories,South,5,1315,217.79,Low,0.165619772
13-09-2024,Headphones,Accessories,North,5,2805,438.89,Low,0.156467023
01-11-2022,Monitor,Accessories,East,5,5180,726.62,Low,0.140274131
07-06-2022,Camera,Electronics,North,5,4045,203.35,Low,0.050271941
22-06-2024,Laptop,Electronics,North,9,8793,2262.43,High,0.257298988
08-08-2024,Headphones,Accessories,South,8,2592,526.38,Low,0.203078704
08-02-2022,Keyboard,Accessories,East,7,7819,1708.84,Medium,0.218549687
11-07-2024,Smartwatch,Electronics,North,7,2919,325.35,Low,0.111459404
03-06-2023,Printer,Office,South,3,768,85.37,Low,0.111158854
02-12-2023,Smartphone,Electronics,West,2,1736,388.09,Low,0.223554147
18-07-2023,Smartwatch,Electronics,South,7,6293,389.22,Low,0.061849674
21-03-2024,Headphones,Accessories,South,6,3684,477.02,Low,0.129484256
24-12-2024,Printer,Office,South,9,8370,1064.65,Medium,0.127198327
24-08-2023,Keyboard,Accessories,South,4,3788,875.54,Low,0.231135164
22-08-2023,Laptop,Electronics,West,8,8296,1884.18,Medium,0.227119094
10-10-2022,Tablet,Electronics,West,5,325,21.01,Low,0.064646154
16-08-2024,Camera,Electronics,North,2,2216,444.36,Low,0.200523466
31-01-2022,Laptop,Electronics,North,8,7064,1873.02,Medium,0.265150057
08-08-2024,Mouse,Accessories,East,9,2538,575.41,Low,0.226717888
13-03-2024,Headphones,Accessories,North,1,1151,77.22,Low,0.067089487
18-01-2022,Keyboard,Accessories,East,1,717,137.27,Low,0.191450488
12-01-2022,Smartwatch,Electronics,East,8,3048,444.3,Low,0.145767717
19-02-2024,Keyboard,Accessories,South,3,2070,163.23,Low,0.078855072
14-08-2023,Camera,Electronics,East,5,3630,537.93,Low,0.148190083
13-04-2022,Tablet,Electronics,East,7,896,219.98,Low,0.245513393
29-02-2024,Tablet,Electronics,East,7,1981,311.44,Low,0.157213529
16-07-2023,Headphones,Accessories,West,6,7140,605.22,Low,0.084764706
13-04-2023,Monitor,Accessories,North,5,1015,85.06,Low,0.083802956
12-08-2024,Headphones,Accessories,North,4,524,52.31,Low,0.099828244
19-07-2023,Smartwatch,Electronics,North,2,1678,372.78,Low,0.22215733
26-05-2023,Tablet,Electronics,South,4,3260,969.76,Low,0.297472393
18-10-2024,Headphones,Accessories,South,5,720,214.31,Low,0.297652778
04-05-2024,Printer,Office,West,4,1792,417.99,Low,0.233253348
18-06-2022,Tablet,Electronics,South,9,3096,505.08,Low,0.163139535
06-09-2024,Keyboard,Accessories,South,5,1400,273.39,Low,0.195278571
05-02-2023,Smartwatch,Electronics,North,4,508,37.94,Low,0.074685039
16-09-2022,Tablet,Electronics,East,7,2646,380.83,Low,0.143926682
07-03-2024,Mouse,Accessories,East,1,357,79.86,Low,0.223697479
28-12-2023,Tablet,Electronics,North,1,373,53.15,Low,0.142493298
24-03-2023,Smartphone,Electronics,East,1,266,55.52,Low,0.208721805
07-10-2024,Smartphone,Electronics,North,4,344,25.7,Low,0.074709302
17-06-2024,Smartphone,Electronics,North,7,1806,308.92,Low,0.171052049
10-03-2023,Printer,Office,North,9,7281,396.28,Low,0.05442659
28-06-2024,Smartwatch,Electronics,West,7,3094,463.72,Low,0.149877182
02-06-2024,Keyboard,Accessories,East,2,252,67.37,Low,0.26734127
27-04-2022,Camera,Electronics,East,9,2691,761.16,Low,0.282853958
26-04-2024,Printer,Office,West,6,990,102.83,Low,0.103868687
05-06-2022,Smartwatch,Electronics,South,4,3236,655.18,Low,0.202466007
27-04-2022,Laptop,Electronics,East,4,1076,124.56,Low,0.115762082
10-08-2022,Tablet,Electronics,North,4,1428,160.54,Low,0.112422969
22-04-2022,Keyboard,Accessories,East,5,1000,292.04,Low,0.29204
10-06-2022,Smartwatch,Electronics,South,9,3429,998.82,Low,0.291286089
17-10-2023,Monitor,Accessories,West,5,4730,1416.1,Medium,0.299386892
04-11-2023,Monitor,Accessories,South,6,6630,512.6,Low,0.077315234
22-10-2024,Camera,Electronics,South,7,2296,138.93,Low,0.060509582
15-01-2023,Monitor,Accessories,East,7,7420,1107.31,Medium,0.149233154
23-04-2022,Printer,Office,South,7,2338,531.5,Low,0.227331052
11-06-2022,Keyboard,Accessories,South,7,4039,420.29,Low,0.104057935
19-05-2023,Laptop,Electronics,East,2,990,76.87,Low,0.077646465
05-08-2023,Laptop,Electronics,West,1,733,54.11,Low,0.073819918
24-01-2024,Smartphone,Electronics,East,3,2421,334.61,Low,0.138211483
14-03-2024,Keyboard,Accessories,East,8,832,214.81,Low,0.258185096
13-05-2022,Smartwatch,Electronics,East,1,483,98.15,Low,0.20320911
27-02-2023,Keyboard,Accessories,North,6,2508,480.48,Low,0.191578947
01-10-2023,Keyboard,Accessories,North,7,4032,426.13,Low,0.105687004
15-04-2022,Keyboard,Accessories,East,8,3208,840.97,Low,0.262147756
